hccis_id,rpt_year,code,value
1,2015,2178,145091.00
1,2015,7059,0.00
1,2015,2177,
1,2015,7047,0.00
1,2015,8005,
1,2015,7126,-681312.00
1,2015,8004,
1,2015,6351,349.00
1,2015,8001,
1,2015,6256,1.00
1,2015,8000,
1,2015,6210,1.00
1,2015,7999,
1,2015,7128,8025401.00
1,2015,7998,
1,2015,7206,3.00
1,2015,7997,
1,2015,7054,17.00
1,2015,7996,705750.00
1,2015,7058,9.00
1,2015,7705,
1,2015,6250,1.00
1,2015,7704,
1,2015,7166,
1,2015,7694,3122.00
1,2015,7104,4074845.00
1,2015,7693,812778.00
1,2015,7099,-302640.00
1,2015,7692,
1,2015,6350,3.00
1,2015,7691,82.00
1,2015,7159,
1,2015,7690,304.00
1,2015,7194,
1,2015,7689,471095.00
1,2015,7189,4.00
1,2015,7688,
1,2015,7197,1.00
1,2015,7687,
1,2015,6272,
1,2015,7686,
1,2015,7188,
1,2015,7685,
1,2015,7161,
1,2015,7684,
1,2015,7201,
1,2015,7683,
1,2015,7119,6572.00
1,2015,7682,
1,2015,7202,
1,2015,7681,
1,2015,7205,2.00
1,2015,7680,
1,2015,7199,
1,2015,7679,
1,2015,6330,1.00
1,2015,7678,
1,2015,6320,3.00
1,2015,7677,
1,2015,7108,2521761.00
1,2015,7676,
1,2015,6275,
1,2015,7675,
1,2015,7057,15697.00
1,2015,7674,
1,2015,7000,1.00
1,2015,7673,
1,2015,7112,
1,2015,2135,4.90
1,2015,7118,2280551.00
1,2015,2133,1.05
1,2015,7183,
1,2015,2132,0.75
1,2015,7107,71326.00
1,2015,2131,
1,2015,7113,235981.00
1,2015,2128,1517617.00
1,2015,7180,25.00
1,2015,6190,2.00
1,2015,7061,57243.00
1,2015,2125,293391.00
1,2015,6240,2.00
1,2015,2123,91795.00
1,2015,7063,1746.00
1,2015,2122,42579.00
1,2015,7120,50671.00
1,2015,2121,
1,2015,7132,26969.00
1,2015,2080,
1,2015,7065,-7411.00
1,2015,2078,
1,2015,7076,
1,2015,2077,
1,2015,7075,
1,2015,2076,
1,2015,7096,
1,2015,2074,
1,2015,7092,
1,2015,2073,
1,2015,7069,
1,2015,2072,
1,2015,7186,
1,2015,2071,
1,2015,7064,-16683.00
1,2015,2070,29.00
1,2015,7089,6503751.00
1,2015,2068,
1,2015,7094,2280551.00
1,2015,2067,1.00
1,2015,7085,
1,2015,2066,
1,2015,6290,2.00
1,2015,2064,
1,2015,7102,-12156.00
1,2015,2063,
1,2015,7204,
1,2015,2062,2.00
1,2015,7077,
1,2015,2061,8.00
1,2015,7133,1306021.00
1,2015,2060,32.00
1,2015,7070,
1,2015,2058,1.00
1,2015,7071,
1,2015,2057,1.00
1,2015,7124,
1,2015,2056,1.00
1,2015,7073,
1,2015,2054,3.00
1,2015,7100,-62429.00
1,2015,2053,
1,2015,7072,
1,2015,2052,
1,2015,7097,2337794.00
1,2015,2051,6.00
1,2015,7109,6572.00
1,2015,2050,1.63
1,2015,7154,17.00
1,2015,2048,
1,2015,7185,
1,2015,2047,
1,2015,7078,
1,2015,2046,
1,2015,7082,20.00
1,2015,2044,1.00
1,2015,6264,
1,2015,2043,
1,2015,7088,15215.00
1,2015,2042,
1,2015,7087,1136108.00
1,2015,2041,
1,2015,7131,
1,2015,2040,66.17
1,2015,7091,
1,2015,2038,0.05
1,2015,7130,
1,2015,2037,1.44
1,2015,7095,57243.00
1,2015,2036,0.05
1,2015,7101,-18185.00
1,2015,2034,0.35
1,2015,6340,1.00
1,2015,2033,
1,2015,7103,-3541.00
1,2015,2032,0.67
1,2015,7156,127.00
1,2015,2031,14.25
1,2015,7138,
1,2015,2030,3309437.00
1,2015,7106,244855.00
1,2015,2028,6000.00
1,2015,7157,48.00
1,2015,2027,125957.00
1,2015,6280,2.00
1,2015,2026,6840.00
1,2015,7139,
1,2015,2024,49138.00
1,2015,7144,
1,2015,2023,
1,2015,7155,175.00
1,2015,2022,25506.00
1,2015,6310,1.00
1,2015,2021,1005523.00
1,2015,7175,6.00
1,2015,887,1.00
1,2015,7105,1187000.00
1,2015,880,7834862.00
1,2015,876,6220066.00
1,2015,873,546938.00
1,2015,872,540828.00
1,2015,871,527030.00
1,2015,860,10363195.00
1,2015,854,
1,2015,853,7834862.00
1,2015,852,261415.00
1,2015,851,2528333.00
1,2015,850,10363195.00
1,2015,847,32310.00
1,2015,843,0.00
1,2015,842,316181.00
1,2015,841,5261845.00
1,2015,840,
1,2015,837,
1,2015,834,752472.00
1,2015,831,
1,2015,830,
1,2015,825,
1,2015,823,
1,2015,821,
1,2015,820,106639.00
1,2015,819,
1,2015,815,24620.00
1,2015,813,
1,2015,811,
1,2015,806,77835.00
1,2015,801,4184.00
1,2015,800,752472.00
1,2015,790,7057624.00
1,2015,780,7703457.00
1,2015,778,250.00
1,2015,777,
1,2015,776,
1,2015,775,
1,2015,773,360194.00
1,2015,772,
1,2015,770,360444.00
1,2015,762,-15697.00
1,2015,760,-3020182.00
1,2015,754,-2283341.00
1,2015,752,-736841.00
1,2015,751,-576951.00
1,2015,750,7343013.00
1,2015,744,0.00
1,2015,743,
1,2015,742,-80614.00
1,2015,741,-1341568.00
1,2015,740,10363195.00
1,2015,739,-224394.00
1,2015,738,-2795788.00
1,2015,730,1521650.00
1,2015,727,
1,2015,724,
1,2015,721,3122.00
1,2015,717,197673.00
1,2015,715,17956.00
1,2015,714,
1,2015,711,
1,2015,700,645833.00
1,2015,625,12080.00
1,2015,623,164764.00
1,2015,622,79023.00
1,2015,619,1173870.00
1,2015,618,
1,2015,616,498707.00
1,2015,615,16181.00
1,2015,608,174631.00
1,2015,604,565063.00
1,2015,602,1063868.00
1,2015,601,3309437.00
1,2015,600,7057624.00
1,2015,340,
1,2015,333,
1,2015,330,
1,2015,320,106639.00
1,2015,300,-1152371.00
1,2015,260,13162586.00
1,2015,250,11903576.00
1,2015,240,360444.00
1,2015,220,-4772496.00
1,2015,6180,2.00
1,2015,6170,2.00
1,2015,219,11543132.00
1,2015,216,-354587.00
1,2015,215,-4417909.00
1,2015,210,16315628.00
1,2015,208,1868434.00
1,2015,207,49745.00
1,2015,204,2253125.00
1,2015,203,387893.00
1,2015,202,1157255.00
1,2015,201,10363195.00
1,2015,200,-1259010.00
1,2015,6165,
1,2015,6164,
1,2015,6161,
1,2015,6160,2.00
1,2015,6155,
1,2015,6154,
1,2015,6151,
1,2015,6150,2.00
1,2015,6145,
1,2015,6144,
1,2015,6141,
1,2015,6140,2.00
1,2015,6131,1.00
1,2015,6130,2.00
1,2015,6124,136.00
1,2015,6010,2.00
1,2015,5512,-49381.00
1,2015,5507,-17740.00
1,2015,5506,69580.00
1,2015,5504,-295229.00
1,2015,5503,-664629.00
1,2015,5502,1157935.00
1,2015,5501,2280551.00
1,2015,5200,
1,2015,5102,
1,2015,5101,
1,2015,4550,
1,2015,4540,0.13
1,2015,4531,1.00
1,2015,4530,3.00
1,2015,4520,0.35
1,2015,4508,7586.00
1,2015,4506,907.00
1,2015,4505,361.00
1,2015,4504,20.00
1,2015,4503,772.00
1,2015,4502,7119.00
1,2015,4501,8252.00
1,2015,4389,61.00
1,2015,4386,
1,2015,4383,12.00
1,2015,4380,320.00
1,2015,4379,12.00
1,2015,4376,
1,2015,4373,10.00
1,2015,4370,92.00
1,2015,4369,9.00
1,2015,4367,
1,2015,4366,
1,2015,4365,9.00
1,2015,4364,
1,2015,4363,
1,2015,4360,488.00
1,2015,4357,
1,2015,4356,9.00
1,2015,4355,
1,2015,4353,
1,2015,4352,
1,2015,4351,3.37
1,2015,4344,1.00
1,2015,4342,0.00
1,2015,4341,75.00
1,2015,4340,119.00
1,2015,4339,16.00
1,2015,4337,
1,2015,4336,
1,2015,6123,134.00
1,2015,6122,2.00
1,2015,7671,
1,2015,7670,
1,2015,7669,
1,2015,7668,
1,2015,7667,
1,2015,7666,
1,2015,7665,
1,2015,7664,
1,2015,7663,
1,2015,7662,
1,2015,7661,
1,2015,7660,
1,2015,7659,
1,2015,7658,
1,2015,7657,
1,2015,7656,
1,2015,7655,
1,2015,6114,209.00
1,2015,6113,209.00
1,2015,6112,
1,2015,6110,3.00
1,2015,7654,
1,2015,6101,1.00
1,2015,7653,
1,2015,7652,
1,2015,7651,
1,2015,7650,
1,2015,7649,
1,2015,7648,
1,2015,7647,
1,2015,7585,1149295.00
1,2015,7584,
1,2015,7583,
1,2015,7582,
1,2015,7581,
1,2015,7580,
1,2015,7579,
1,2015,7578,1138964.00
1,2015,7577,0.00
1,2015,7576,
1,2015,7575,0.50
1,2015,7574,-6381.00
1,2015,7573,-6006.00
1,2015,7572,-12387.00
1,2015,7571,-3310.00
1,2015,7569,4429.00
1,2015,7568,1183.00
1,2015,7567,5612.00
1,2015,7566,
1,2015,7565,
1,2015,7563,
1,2015,7562,
1,2015,7561,
1,2015,7560,3122.00
1,2015,7559,26969.00
1,2015,6100,2.00
1,2015,7558,
1,2015,7557,21854.00
1,2015,7556,22093.00
1,2015,7555,
1,2015,7554,467973.00
1,2015,7553,3122.00
1,2015,7552,55138.00
1,2015,7550,
1,2015,7549,
1,2015,7548,
1,2015,7546,
1,2015,7545,
1,2015,7544,
1,2015,7543,
1,2015,7542,
1,2015,7541,
1,2015,7540,1.00
1,2015,7539,
1,2015,7538,
1,2015,7537,132.00
1,2015,7536,6.00
1,2015,7535,
1,2015,7534,4.00
1,2015,7533,3.00
1,2015,7532,
1,2015,7531,81.00
1,2015,7530,1.00
1,2015,7529,12.00
1,2015,7528,
1,2015,7527,
1,2015,7526,
1,2015,7525,
1,2015,6094,
1,2015,6093,
1,2015,6092,
1,2015,6090,2.00
1,2015,7524,1.00
1,2015,7523,
1,2015,7522,
1,2015,7521,
1,2015,7520,
1,2015,7519,
1,2015,7518,
1,2015,7517,2.00
1,2015,7516,
1,2015,7515,
1,2015,7514,557.00
1,2015,7513,17.00
1,2015,7512,
1,2015,7511,14.00
1,2015,7510,13.00
1,2015,7509,
1,2015,6080,1.00
1,2015,6070,2.00
1,2015,7508,302.00
1,2015,7507,2.00
1,2015,7506,34.00
1,2015,7505,
1,2015,7504,
1,2015,7503,
1,2015,7502,
1,2015,7500,
1,2015,6054,463.00
1,2015,7499,1.00
1,2015,7498,1.00
1,2015,7497,
1,2015,7496,
1,2015,6053,438.00
1,2015,6052,25.00
1,2015,6051,1.00
1,2015,6040,2.00
1,2015,6034,
1,2015,6030,2.00
1,2015,6020,2.00
1,2015,7495,
1,2015,7494,
1,2015,7493,
1,2015,7492,
1,2015,7491,
1,2015,7490,
1,2015,7489,
1,2015,7488,
1,2015,7487,20.00
1,2015,7486,
1,2015,7485,
1,2015,7484,
1,2015,7483,
1,2015,7482,
1,2015,7481,
1,2015,7480,
1,2015,7479,20.00
1,2015,7478,
1,2015,7477,
1,2015,7476,
1,2015,7475,
1,2015,7474,
1,2015,7473,
1,2015,7472,
1,2015,7471,
1,2015,7470,20.00
1,2015,7469,
1,2015,7468,
1,2015,7467,
1,2015,7466,
1,2015,7465,
1,2015,7464,
1,2015,7463,20.00
1,2015,7462,
1,2015,7461,
1,2015,7441,227683.00
1,2015,7440,
1,2015,7439,
1,2015,7438,
1,2015,7436,66007.00
1,2015,7435,
1,2015,7434,
1,2015,7433,146461.00
1,2015,7432,
1,2015,7431,
1,2015,7430,
1,2015,7429,15215.00
1,2015,7428,
1,2015,7427,
1,2015,7426,61.00
1,2015,7425,26.00
1,2015,7424,1.00
1,2015,7423,6.00
1,2015,7421,1.00
1,2015,7420,1.00
1,2015,7419,1.00
1,2015,7418,3.00
1,2015,7417,2.00
1,2015,7416,
1,2015,7415,1.00
1,2015,7414,
1,2015,7413,2.00
1,2015,7412,14.00
1,2015,7411,
1,2015,7410,-71308.00
1,2015,7325,
1,2015,7324,
1,2015,7323,
1,2015,7322,
1,2015,7321,
1,2015,7320,
1,2015,7318,
1,2015,7317,
1,2015,7316,
1,2015,7315,
1,2015,7314,
1,2015,7313,
1,2015,7311,
1,2015,7310,10331.00
1,2015,7285,
1,2015,7282,3.00
1,2015,7274,3.00
1,2015,7271,4.00
1,2015,7269,-512817.00
1,2015,7268,12.00
1,2015,7267,144.00
1,2015,7266,
1,2015,7264,1.00
1,2015,7263,-196833.00
1,2015,7261,132.00
1,2015,7260,-1422182.00
1,2015,7259,3842808.00
1,2015,7258,13.00
1,2015,7256,
1,2015,7255,14.00
1,2015,7253,648636.00
1,2015,7252,34.00
1,2015,7251,576.00
1,2015,7250,5578026.00
1,2015,7249,2.00
1,2015,7248,2.00
1,2015,7245,557.00
1,2015,7244,576.00
1,2015,7243,275182.00
1,2015,7242,
1,2015,7240,22093.00
1,2015,7238,21854.00
1,2015,7236,55138.00
1,2015,7235,5228458.00
1,2015,7234,2521761.00
1,2015,7225,7750219.00
1,2015,7223,
1,2015,7222,
1,2015,7221,
1,2015,7220,
1,2015,7219,
1,2015,7218,
1,2015,7210,2.00
1,2015,7209,
1,2015,7646,
1,2015,7645,
1,2015,7644,
1,2015,7643,
1,2015,7642,
1,2015,7641,
1,2015,7640,
1,2015,7639,
1,2015,7638,
1,2015,7637,
1,2015,7636,
1,2015,7635,
1,2015,7634,
1,2015,7633,
1,2015,7632,
1,2015,7631,
1,2015,7630,
1,2015,7629,
1,2015,7628,
1,2015,7627,
1,2015,7626,
1,2015,7625,
1,2015,7624,
1,2015,7623,
1,2015,7622,
1,2015,7621,
1,2015,7620,
1,2015,7619,
1,2015,7618,
1,2015,7617,
1,2015,7616,
1,2015,7615,
1,2015,7614,
1,2015,7613,
1,2015,7612,
1,2015,7611,
1,2015,7610,
1,2015,7609,
1,2015,7608,
1,2015,7607,
1,2015,7606,
1,2015,7605,
1,2015,7604,
1,2015,7603,
1,2015,7602,
1,2015,7601,
1,2015,7600,
1,2015,7599,
1,2015,7598,
1,2015,7597,
1,2015,7596,
1,2015,7595,
1,2015,7594,0.00
1,2015,7593,
1,2015,7592,
1,2015,7591,
1,2015,7590,
1,2015,7589,
1,2015,7588,
1,2015,7587,
1,2015,7586,
1,2015,8102,-50621.00
1,2015,8101,-173773.00
1,2015,8100,-224394.00
1,2015,8084,2.00
1,2015,8083,2.00
1,2015,8082,2.00
1,2015,8081,2.00
1,2015,8080,2.00
1,2015,8079,2.00
1,2015,8078,2.00
1,2015,8077,2.00
1,2015,8076,3.00
1,2015,8075,2.00
1,2015,8074,2.00
1,2015,8073,1.00
1,2015,8072,144.00
1,2015,8071,119.00
1,2015,8070,108.00
1,2015,8069,576.00
1,2015,8068,401.00
1,2015,8067,384.00
1,2015,8066,1521650.00
1,2015,8065,1306021.00
1,2015,8064,600271.00
1,2015,8063,-3020182.00
1,2015,8062,10363195.00
1,2015,8061,
1,2015,8060,
1,2015,8059,
1,2015,8058,
1,2015,8057,
1,2015,8056,
1,2015,8055,
1,2015,8054,
1,2015,8053,
1,2015,8052,
1,2015,8051,
1,2015,8050,
1,2015,8049,
1,2015,8047,
1,2015,8046,
1,2015,8045,
1,2015,8043,
1,2015,8042,
1,2015,8041,
1,2015,8040,
1,2015,8037,
1,2015,8036,
1,2015,8035,
1,2015,8034,
1,2015,8033,
1,2015,8032,11.00
1,2015,8031,
1,2015,8029,
1,2015,8028,
1,2015,8027,
1,2015,8025,
1,2015,8024,
1,2015,8023,
1,2015,8022,
1,2015,8019,
1,2015,8018,
1,2015,8017,
1,2015,8016,
1,2015,8015,
1,2015,8014,17.00
1,2015,8013,
1,2015,8011,
1,2015,8010,
1,2015,8009,
1,2015,8007,
1,2015,8006,
2,2015,4383,28037.00
2,2015,7249,7128.00
2,2015,6256,1.00
2,2015,7243,20471961.00
2,2015,7147,33123577.00
2,2015,7242,43848705.00
2,2015,6151,2.00
2,2015,7240,42471670.00
2,2015,6140,2.00
2,2015,7238,48885785.00
2,2015,6080,1.00
2,2015,7236,116870175.00
2,2015,6258,14312.00
2,2015,7235,910479379.00
2,2015,7055,
2,2015,7244,172386.00
2,2015,5512,-3229177.00
2,2015,7223,2678.00
2,2015,5200,3234289.00
2,2015,7234,1493037468.00
2,2015,7166,1875.00
2,2015,7225,2403516847.00
2,2015,7073,
2,2015,7245,154481.00
2,2015,6273,18.00
2,2015,7222,1968.00
2,2015,7126,-125990199.00
2,2015,7248,20372.00
2,2015,4508,
2,2015,7221,710.00
2,2015,4373,6185.00
2,2015,7220,
2,2015,4386,1956.00
2,2015,7219,6.00
2,2015,7113,2524803.00
2,2015,7218,6.00
2,2015,6114,49304.00
2,2015,7209,
2,2015,7120,14648842.00
2,2015,7210,3.00
2,2015,6254,14952.00
2,2015,7208,
2,2015,4550,
2,2015,7207,1.00
2,2015,7106,198093611.00
2,2015,7206,1.00
2,2015,7110,930951340.00
2,2015,7205,1.00
2,2015,6123,13695.00
2,2015,7204,1042.00
2,2015,6274,39.00
2,2015,7203,638.00
2,2015,7079,
2,2015,7202,404.00
2,2015,4504,952.00
2,2015,7201,
2,2015,7111,102698051.00
2,2015,7199,1.00
2,2015,4540,
2,2015,7200,1.00
2,2015,4503,59297.00
2,2015,7197,
2,2015,7177,
2,2015,7196,6.00
2,2015,6053,27347.00
2,2015,7195,6.00
2,2015,6092,18.00
2,2015,7194,
2,2015,7108,1536886173.00
2,2015,7193,1.00
2,2015,6250,1.00
2,2015,7192,1.00
2,2015,7121,-499695.00
2,2015,7191,1.00
2,2015,4502,228990.00
2,2015,7190,6.00
2,2015,7175,2652.00
2,2015,7189,458.00
2,2015,7075,
2,2015,7188,480.00
2,2015,7072,
2,2015,7186,4621.00
2,2015,5502,79493232.00
2,2015,7185,5101.00
2,2015,7109,126918396.00
2,2015,7184,2886.00
2,2015,7135,20034376.00
2,2015,7183,10.00
2,2015,7123,-402020.00
2,2015,7181,1564.00
2,2015,6270,1.00
2,2015,7180,5574.00
2,2015,7047,0.00
2,2015,7179,
2,2015,6150,1.00
2,2015,7178,
2,2015,7050,
2,2015,7250,1266645414.00
2,2015,7130,
2,2015,7252,28051.00
2,2015,7124,
2,2015,7251,172386.00
2,2015,7157,
2,2015,4025,64239.00
2,2015,6300,1.00
2,2015,4022,9230.00
2,2015,7127,64320666.00
2,2015,4020,163285.00
2,2015,7100,-146917784.00
2,2015,4017,7160.00
2,2015,7136,-75763980.00
2,2015,4014,24315.00
2,2015,7142,98545054.00
2,2015,4011,1213.00
2,2015,7155,9101.00
2,2015,2198,4.84
2,2015,7051,
2,2015,2192,78.00
2,2015,6040,2.00
2,2015,2188,216.68
2,2015,7112,
2,2015,2185,16.36
2,2015,7104,960730640.00
2,2015,2182,198.00
2,2015,6100,2.00
2,2015,2178,17312570.00
2,2015,6124,17470.00
2,2015,2177,64.31
2,2015,7066,-1332940.00
2,2015,2176,
2,2015,7049,168.00
2,2015,2175,2.93
2,2015,7101,-12039625.00
2,2015,2173,10.05
2,2015,6210,1.00
2,2015,2172,2.04
2,2015,7064,-13948718.00
2,2015,2171,
2,2015,6070,1.00
2,2015,2167,707.00
2,2015,7071,
2,2015,2166,
2,2015,7158,
2,2015,2165,14.00
2,2015,7053,7418747.00
2,2015,2163,63.00
2,2015,6340,1.00
2,2015,2162,37.00
2,2015,5102,3291006.00
2,2015,2155,63.00
2,2015,7068,
2,2015,2153,174.00
2,2015,5507,-10706685.00
2,2015,2152,52.00
2,2015,6145,
2,2015,2151,
2,2015,7161,81.00
2,2015,2147,6.20
2,2015,7070,
2,2015,2146,
2,2015,7159,9149.00
2,2015,2145,
2,2015,7118,88049209.00
2,2015,2143,0.38
2,2015,6165,35.00
2,2015,2142,
2,2015,7078,
2,2015,2141,
2,2015,6101,2.00
2,2015,2138,1686.71
2,2015,6131,2.00
2,2015,2135,62.17
2,2015,6130,1.00
2,2015,2133,178.30
2,2015,7167,1913.00
2,2015,2132,58.39
2,2015,7176,42351.00
2,2015,2131,0.19
2,2015,7065,-6450910.00
2,2015,2128,102975897.00
2,2015,6122,3775.00
2,2015,2125,2825777.00
2,2015,6164,112.00
2,2015,2123,14305095.00
2,2015,6360,1.00
2,2015,2122,4459687.00
2,2015,6351,40200.00
2,2015,2121,32313.00
2,2015,6155,666.00
2,2015,2080,198.27
2,2015,7102,-6856842.00
2,2015,2078,0.64
2,2015,7082,630.00
2,2015,2156,1.00
2,2015,6290,1.00
2,2015,2157,1427.00
2,2015,7144,951923.00
2,2015,7425,2134.00
2,2015,6113,49278.00
2,2015,2161,
2,2015,6330,1.00
2,2015,7424,1.00
2,2015,7085,
2,2015,7423,77.00
2,2015,7139,-171544948.00
2,2015,7421,237.00
2,2015,6110,1.00
2,2015,7420,89.00
2,2015,7087,119310751.00
2,2015,7419,19.00
2,2015,7156,
2,2015,7418,221.00
2,2015,7059,351.00
2,2015,7417,71.00
2,2015,7089,1751123208.00
2,2015,7416,282.00
2,2015,6161,1.00
2,2015,7415,42.00
2,2015,6271,21.00
2,2015,7414,
2,2015,7099,-58267109.00
2,2015,7413,76.00
2,2015,5503,-112041481.00
2,2015,7412,2084.00
2,2015,5506,16390756.00
2,2015,7411,29269.00
2,2015,7119,10772620.00
2,2015,7410,-15917758.00
2,2015,7063,2040584.00
2,2015,7325,
2,2015,6350,1.00
2,2015,7324,
2,2015,6334,3120.00
2,2015,7323,
2,2015,6272,
2,2015,7322,1.00
2,2015,6260,1.00
2,2015,7321,
2,2015,5101,44.15
2,2015,7320,1.00
2,2015,7154,10236.00
2,2015,7318,1332.00
2,2015,7057,7418747.00
2,2015,2026,3952659.00
2,2015,7145,247315995.00
2,2015,7311,1127.00
2,2015,7076,
2,2015,2024,59018417.00
2,2015,7097,229616447.00
2,2015,2023,9720323.00
2,2015,6320,1.00
2,2015,2022,2329155.00
2,2015,6051,7.00
2,2015,2021,154264892.00
2,2015,6020,2.00
2,2015,887,0.00
2,2015,6180,1.00
2,2015,880,1033649391.00
2,2015,6010,2.00
2,2015,876,325939475.00
2,2015,6190,1.00
2,2015,873,186362091.00
2,2015,6240,1.00
2,2015,7310,3225226.00
2,2015,7054,
2,2015,872,94394949.00
2,2015,6200,3.00
2,2015,871,426952876.00
2,2015,6160,1.00
2,2015,860,2697453960.00
2,2015,7058,525.00
2,2015,854,280439572.00
2,2015,6154,13221.00
2,2015,7285,2406966.00
2,2015,7056,7913.00
2,2015,853,1033649391.00
2,2015,6144,
2,2015,852,40074502.00
2,2015,7117,116145776.00
2,2015,851,1663804569.00
2,2015,7080,
2,2015,850,2697453960.00
2,2015,6141,
2,2015,7313,1.00
2,2015,6112,26.00
2,2015,7274,2396.00
2,2015,7105,89389823.00
2,2015,847,50098183.00
2,2015,7103,-561905.00
2,2015,7271,5142.00
2,2015,6094,192.00
2,2015,7269,-406843452.00
2,2015,7131,
2,2015,7282,276.00
2,2015,7164,18888.00
2,2015,7267,42351.00
2,2015,6264,1053.00
2,2015,7268,6143.00
2,2015,6034,8165.00
2,2015,7266,-23212241.00
2,2015,7163,20763.00
2,2015,7264,9378.00
2,2015,6170,1.00
2,2015,7261,34664.00
2,2015,4520,
2,2015,7260,-928249570.00
2,2015,7134,
2,2015,7259,960699312.00
2,2015,7128,2467837513.00
2,2015,7256,34075500.00
2,2015,7094,204194985.00
2,2015,7258,10665.00
2,2015,6052,9337.00
2,2015,7255,16033.00
2,2015,6202,4758.00
2,2015,7253,345861049.00
2,2015,7052,7913.00
2,2015,7315,1.00
2,2015,7141,-22483135.00
2,2015,7314,
2,2015,7162,13730.00
2,2015,7263,-247308928.00
2,2015,7088,8165794.00
2,2015,7316,78.00
2,2015,5504,-51816199.00
2,2015,7427,2423552.00
2,2015,4531,44.00
2,2015,7426,5609.00
2,2015,4530,1254.00
2,2015,7317,1254.00
2,2015,4505,14312.00
2,2015,840,1277524.00
2,2015,4501,302599.00
2,2015,837,
2,2015,4389,51619.00
2,2015,834,86512392.00
2,2015,7061,25421462.00
2,2015,841,1050120463.00
2,2015,7086,
2,2015,843,99496977.00
2,2015,7091,
2,2015,842,216524951.00
2,2015,7077,
2,2015,830,-159809.00
2,2015,6280,1.00
2,2015,831,
2,2015,7098,-711025052.00
2,2015,825,148421.00
2,2015,7062,9896591.00
2,2015,823,
2,2015,6275,
2,2015,821,-308230.00
2,2015,7107,18431340.00
2,2015,820,1257592.00
2,2015,7122,-62210.00
2,2015,819,
2,2015,7090,2467837513.00
2,2015,815,
2,2015,6030,1.00
2,2015,806,
2,2015,6203,10.00
2,2015,813,
2,2015,7069,
2,2015,811,1252592.00
2,2015,7095,25421462.00
2,2015,801,5000.00
2,2015,6054,36684.00
2,2015,800,86512392.00
2,2015,6310,1.00
2,2015,790,1013467043.00
2,2015,7096,
2,2015,780,1098562034.00
2,2015,7000,1.00
2,2015,778,12063043.00
2,2015,4380,77969.00
2,2015,777,100.00
2,2015,6093,174.00
2,2015,776,
2,2015,7132,32528795.00
2,2015,8070,38468.00
2,2015,7133,696679929.00
2,2015,8069,172386.00
2,2015,6090,1.00
2,2015,8068,163285.00
2,2015,4379,13696.00
2,2015,8067,165752.00
2,2015,7044,12000.00
2,2015,8066,716714305.00
2,2015,4506,
2,2015,8065,696679929.00
2,2015,4376,490.00
2,2015,8064,581030175.00
2,2015,7125,-1537440052.00
