hccis_id,rpt_year,code,value
1,2014,8102,-49904.00
1,2014,8101,-244307.00
1,2014,7653,
1,2014,7652,
1,2014,7651,
1,2014,7650,
1,2014,7649,
1,2014,7648,
1,2014,7647,
1,2014,7646,
1,2014,7645,
1,2014,7644,
1,2014,7643,
1,2014,7642,
1,2014,7641,
1,2014,7640,
1,2014,7639,
1,2014,7638,
1,2014,7637,
1,2014,7636,
1,2014,7635,
1,2014,7634,
1,2014,7633,
1,2014,7632,
1,2014,7631,
1,2014,7630,
1,2014,7629,
1,2014,7628,
1,2014,7627,
1,2014,7626,
1,2014,7625,
1,2014,7624,
1,2014,7623,
1,2014,7622,
1,2014,7621,
1,2014,7620,
1,2014,7619,
1,2014,7618,
1,2014,7617,
1,2014,7616,
1,2014,7615,
1,2014,7614,
1,2014,7613,
1,2014,7612,
1,2014,7611,
1,2014,7610,
1,2014,7609,
1,2014,7608,
1,2014,7607,
1,2014,7606,
1,2014,7605,
1,2014,7604,
1,2014,7603,
1,2014,7602,
1,2014,7601,
1,2014,7600,
1,2014,7599,
1,2014,7598,
1,2014,7597,
1,2014,7596,
1,2014,7595,
1,2014,7594,0.00
1,2014,7593,
1,2014,7592,
1,2014,7591,
1,2014,7590,
1,2014,7589,
1,2014,7588,
1,2014,7587,
1,2014,7586,
1,2014,7585,517591.00
1,2014,7584,11350.00
1,2014,7583,
1,2014,7582,
1,2014,7581,
1,2014,7580,
1,2014,7579,
1,2014,7578,463633.00
1,2014,7577,0.00
1,2014,7576,
1,2014,7575,0.50
1,2014,7574,-68576.00
1,2014,7573,-3429.00
1,2014,7572,-72005.00
1,2014,7571,
1,2014,7569,93800.00
1,2014,7568,375200.00
1,2014,7567,469000.00
1,2014,7566,
1,2014,7565,
1,2014,7563,
1,2014,7562,
1,2014,7561,
1,2014,7560,13219.00
1,2014,7559,45172.00
1,2014,7558,
1,2014,7557,9150.00
1,2014,7556,10487.00
1,2014,7555,
1,2014,7554,350249.00
1,2014,7553,
1,2014,7552,19332.00
1,2014,7550,
1,2014,7549,
1,2014,7548,
1,2014,7546,
1,2014,7545,
1,2014,7544,
1,2014,7543,
1,2014,7542,
1,2014,7541,
1,2014,7540,4.00
1,2014,8010,
1,2014,8009,
1,2014,8007,
1,2014,8006,
1,2014,8005,
1,2014,8004,
1,2014,8001,
1,2014,8000,
1,2014,7999,
1,2014,7998,
1,2014,7997,
1,2014,7996,55357.00
1,2014,7705,
1,2014,7704,
1,2014,7694,13219.00
1,2014,7693,719142.00
1,2014,7692,
1,2014,7691,87.00
1,2014,7690,244.00
1,2014,7689,363468.00
1,2014,7688,
1,2014,7687,
1,2014,7686,
1,2014,7685,
1,2014,7684,
1,2014,7683,
1,2014,7682,
1,2014,7681,
1,2014,7680,
1,2014,7679,
1,2014,7678,
1,2014,7677,
1,2014,7676,
1,2014,7675,
1,2014,7674,
1,2014,7673,
1,2014,7672,
1,2014,7671,
1,2014,7670,
1,2014,7669,
1,2014,7668,
1,2014,7667,
1,2014,7666,
1,2014,7665,
1,2014,7664,
1,2014,7663,
1,2014,7662,
1,2014,7661,
1,2014,7660,
1,2014,7659,
1,2014,7658,
1,2014,7657,
1,2014,7656,
1,2014,7655,
1,2014,7654,
1,2014,7539,
1,2014,7538,
1,2014,7537,125.00
1,2014,7536,10.00
1,2014,7535,
1,2014,7534,1.00
1,2014,7533,2.00
1,2014,7532,
1,2014,7531,83.00
1,2014,7530,
1,2014,7529,5.00
1,2014,7528,
1,2014,7527,
1,2014,7526,
1,2014,7525,
1,2014,7524,4.00
1,2014,7523,
1,2014,7522,
1,2014,7521,
1,2014,7520,
1,2014,7519,
1,2014,7518,
1,2014,7517,7.00
1,2014,7516,
1,2014,7515,
1,2014,7514,550.00
1,2014,7513,32.00
1,2014,7512,
1,2014,7511,6.00
1,2014,7510,7.00
1,2014,7509,
1,2014,7508,237.00
1,2014,7507,
1,2014,7506,12.00
1,2014,7505,
1,2014,7504,
1,2014,7503,
1,2014,7502,
1,2014,7500,
1,2014,7499,1.00
1,2014,7498,1.00
1,2014,7497,
1,2014,7496,
1,2014,7495,
1,2014,7494,
1,2014,7493,
1,2014,7492,
1,2014,7491,
1,2014,7490,
1,2014,7489,
1,2014,7488,
1,2014,7487,20.00
1,2014,7486,
1,2014,7485,
1,2014,7484,
1,2014,7483,
1,2014,7482,
1,2014,7481,
1,2014,7480,
1,2014,7479,20.00
1,2014,7478,
1,2014,7477,
1,2014,7476,
1,2014,7475,
1,2014,7474,
1,2014,7473,
1,2014,7472,
1,2014,7471,
1,2014,7470,20.00
1,2014,7469,
1,2014,7468,
1,2014,7467,
1,2014,7466,
1,2014,7465,
1,2014,7464,
1,2014,7463,20.00
1,2014,7462,
1,2014,7461,
1,2014,7441,224564.00
1,2014,7440,
1,2014,7439,
1,2014,7438,
1,2014,7436,73801.00
1,2014,7435,
1,2014,7434,
1,2014,7433,126594.00
1,2014,7432,
1,2014,7431,
1,2014,7430,
1,2014,7429,24169.00
1,2014,7428,
1,2014,7427,
1,2014,7426,60.00
1,2014,7425,23.00
1,2014,7424,1.00
1,2014,7423,7.00
1,2014,7421,1.00
1,2014,7420,1.00
1,2014,7419,
1,2014,7418,3.00
1,2014,7417,2.00
1,2014,7416,2.00
1,2014,7415,
1,2014,7414,
1,2014,7413,2.00
1,2014,7412,14.00
1,2014,7411,
1,2014,7410,
1,2014,7325,
1,2014,7324,
1,2014,7323,
1,2014,7322,
1,2014,7321,
1,2014,7320,
1,2014,7318,
1,2014,7317,
1,2014,7316,
1,2014,7315,
1,2014,7314,
1,2014,7313,
1,2014,7311,
1,2014,7310,42608.00
1,2014,7285,
1,2014,7282,4.00
1,2014,7274,2.00
1,2014,7271,1.00
1,2014,7269,-1212563.00
1,2014,7268,5.00
1,2014,7267,149.00
1,2014,7266,
1,2014,7264,4.00
1,2014,7263,-203035.00
1,2014,7261,125.00
1,2014,7260,-2534143.00
1,2014,7259,2610495.00
1,2014,7258,7.00
1,2014,7256,
1,2014,7255,6.00
1,2014,7253,271290.00
1,2014,7252,12.00
1,2014,7251,611.00
1,2014,7250,5215686.00
1,2014,7249,7.00
1,2014,7248,7.00
1,2014,7245,550.00
1,2014,7244,611.00
1,2014,7243,
1,2014,7242,
1,2014,7240,10487.00
1,2014,7238,9150.00
1,2014,7236,19332.00
1,2014,7235,8649057.00
1,2014,7234,2932987.00
1,2014,7225,11582044.00
1,2014,7223,
1,2014,7222,
1,2014,7221,
1,2014,7220,
1,2014,7219,
1,2014,8100,-294211.00
1,2014,8084,2.00
1,2014,8083,2.00
1,2014,8082,2.00
1,2014,8081,2.00
1,2014,8080,2.00
1,2014,8079,2.00
1,2014,8078,2.00
1,2014,8077,2.00
1,2014,8076,3.00
1,2014,8075,2.00
1,2014,8074,2.00
1,2014,8073,1.00
1,2014,8072,149.00
1,2014,8071,125.00
1,2014,8070,105.00
1,2014,8069,611.00
1,2014,8068,355.00
1,2014,8067,301.00
1,2014,8066,787718.00
1,2014,8065,502966.00
1,2014,8064,447609.00
1,2014,8063,-4667952.00
1,2014,8062,13947876.00
1,2014,8061,
1,2014,8060,
1,2014,8059,
1,2014,8058,
1,2014,8057,
1,2014,8056,
1,2014,8055,
1,2014,8054,
1,2014,8053,
1,2014,8052,
1,2014,8051,
1,2014,8050,
1,2014,8049,
1,2014,8047,
1,2014,8046,
1,2014,8045,
1,2014,8043,
1,2014,8042,
1,2014,8041,
1,2014,8040,
1,2014,8037,
1,2014,8036,
1,2014,8035,
1,2014,8034,
1,2014,8033,
1,2014,8032,20.00
1,2014,8031,
1,2014,8029,
1,2014,8028,
1,2014,8027,
1,2014,8025,
1,2014,8024,
1,2014,8023,
1,2014,8022,
1,2014,8019,
1,2014,8018,
1,2014,8017,
1,2014,8016,
1,2014,8015,
1,2014,8014,54.00
1,2014,8013,
1,2014,8011,
1,2014,7132,45172.00
1,2014,7131,
1,2014,7130,
1,2014,7128,11582044.00
1,2014,7127,
1,2014,7126,-791776.00
1,2014,7125,-3876176.00
1,2014,7124,
1,2014,7123,-2143.00
1,2014,7122,-524.00
1,2014,7121,-11689.00
1,2014,7120,101584.00
1,2014,7119,
1,2014,7118,2264248.00
1,2014,7117,
1,2014,7113,288731.00
1,2014,7112,
1,2014,7111,2365832.00
1,2014,7110,8649057.00
1,2014,7109,
1,2014,7108,2932987.00
1,2014,7107,
1,2014,7106,
1,2014,7105,884682.00
1,2014,7104,4331004.00
1,2014,7103,-12213.00
1,2014,7102,-59792.00
1,2014,7101,
1,2014,7100,
1,2014,7099,-429840.00
1,2014,7098,-2104303.00
1,2014,7097,2365832.00
1,2014,7096,
1,2014,7095,101584.00
1,2014,7094,2264248.00
1,2014,7092,
1,2014,7091,
1,2014,7090,11582044.00
1,2014,7089,10794326.00
1,2014,7088,24169.00
1,2014,7087,930916.00
1,2014,7086,
1,2014,7085,
1,2014,7082,20.00
1,2014,7080,
1,2014,7079,
1,2014,7078,
1,2014,7077,
1,2014,7076,
1,2014,7075,
1,2014,7073,
1,2014,7072,
1,2014,7071,
1,2014,7070,
1,2014,7069,
1,2014,7068,
1,2014,7066,
1,2014,7065,-18456.00
1,2014,7064,-33997.00
1,2014,7063,
1,2014,7062,37986.00
1,2014,7061,101584.00
1,2014,7059,1.00
1,2014,7058,4.00
1,2014,7057,72005.00
1,2014,7056,30.00
1,2014,7055,72005.00
1,2014,7054,30.00
1,2014,7053,
1,2014,7052,
1,2014,7051,
1,2014,7050,
1,2014,7049,32.00
1,2014,7047,0.00
1,2014,7044,34.00
1,2014,7000,1.00
1,2014,6360,1.00
1,2014,6351,384.00
1,2014,6350,3.00
1,2014,6340,1.00
1,2014,6334,67.00
1,2014,6330,1.00
1,2014,6320,3.00
1,2014,6310,1.00
1,2014,6300,1.00
1,2014,6290,2.00
1,2014,6280,2.00
1,2014,6275,
1,2014,6274,
1,2014,6273,
1,2014,6272,
1,2014,6271,
1,2014,6270,2.00
1,2014,6264,
1,2014,6260,2.00
1,2014,6258,336.00
1,2014,6256,1.00
1,2014,6254,
1,2014,6250,1.00
1,2014,6240,2.00
1,2014,6210,1.00
1,2014,6203,
1,2014,6202,
1,2014,6200,2.00
1,2014,6190,2.00
1,2014,6180,2.00
1,2014,6170,2.00
1,2014,6165,
1,2014,6164,
1,2014,6161,
1,2014,6160,2.00
1,2014,6155,
1,2014,6154,
1,2014,6151,
1,2014,6150,2.00
1,2014,6145,
1,2014,6144,
1,2014,6141,
1,2014,6140,2.00
1,2014,6131,1.00
1,2014,6130,2.00
1,2014,6124,143.00
1,2014,6123,141.00
1,2014,6122,2.00
1,2014,6114,236.00
1,2014,6113,236.00
1,2014,6112,
1,2014,6110,3.00
1,2014,6101,1.00
1,2014,6100,2.00
1,2014,6094,
1,2014,6093,
1,2014,6092,
1,2014,6090,2.00
1,2014,6080,1.00
1,2014,6070,2.00
1,2014,6054,470.00
1,2014,6053,444.00
1,2014,6052,26.00
1,2014,6051,1.00
1,2014,6040,2.00
1,2014,6034,
1,2014,6030,2.00
1,2014,6020,2.00
1,2014,6010,2.00
1,2014,5512,-47761.00
1,2014,5507,
1,2014,5506,
1,2014,5504,-411384.00
1,2014,5503,-757779.00
1,2014,5502,846696.00
1,2014,5501,2264248.00
1,2014,5200,
1,2014,5102,
1,2014,5101,
1,2014,4550,
1,2014,4540,0.13
1,2014,4531,1.00
1,2014,4530,2.00
1,2014,4520,0.57
1,2014,4508,7984.00
1,2014,7218,
1,2014,7210,2.00
1,2014,7209,
1,2014,7208,
1,2014,7207,3.00
1,2014,7206,3.00
1,2014,7205,2.00
1,2014,7204,
1,2014,7203,
1,2014,7202,
1,2014,7201,
1,2014,7200,
1,2014,7199,
1,2014,7197,1.00
1,2014,7196,
1,2014,7195,1.00
1,2014,7194,
1,2014,7193,
1,2014,7192,
1,2014,7191,
1,2014,7190,1.00
1,2014,7189,
1,2014,7188,
1,2014,7186,
1,2014,7185,
1,2014,7184,
1,2014,7183,
1,2014,7181,
1,2014,7180,24.00
1,2014,7179,
1,2014,7178,8.00
1,2014,7177,16.00
1,2014,7176,149.00
1,2014,7175,10.00
1,2014,7167,
1,2014,7166,
1,2014,7164,
1,2014,7163,
1,2014,7162,
1,2014,7161,
1,2014,7159,
1,2014,7158,
1,2014,7157,48.00
1,2014,7156,208.00
1,2014,7155,256.00
1,2014,7154,32.00
1,2014,7147,
1,2014,7145,
1,2014,7144,
1,2014,7142,
1,2014,7141,
1,2014,7139,
1,2014,7138,
1,2014,7136,
1,2014,7135,284752.00
1,2014,7134,
1,2014,7133,502966.00
1,2014,4506,972.00
1,2014,4505,336.00
1,2014,4504,20.00
1,2014,4503,775.00
1,2014,4502,9204.00
1,2014,4501,10315.00
1,2014,4389,58.00
1,2014,4386,
1,2014,4383,13.00
1,2014,4380,248.00
1,2014,4379,22.00
1,2014,4376,
1,2014,4373,3.00
1,2014,4370,77.00
1,2014,4369,8.00
